gene	p-value	label
ZMAT5	0.0547804506024268	-1
E2F4	0.0550077613450861	0
OTUD7A	0.0553282978677576	0
MUS81	0.0554780291418489	0
SAT2	0.0555131868177206	0
CDT1	0.0555486118163945	0
POU2F1	0.055780627500179	-1
NRIP3	0.055948177261139	0
PIGW	0.0560034058338565	0
NFATC1	0.0560793320906155	0
ZCRB1	0.0561675617516442	0
ANTXR2	0.056628768839889	0
UMPS	0.0566935291566162	0
PRKAG1	0.0566958900554284	0
NAB1	0.0568290439232668	0
DNM2	0.0568727137673694	0
PPM1B	0.0568804153776055	0
STRADA	0.0568919925786016	0
LSP1	0.0569144966116237	0
BCL2L11	0.0569922614583314	0
RAB11FIP5	0.0570575822491527	-1
LRP12	0.0572139546685451	0
SLC25A19	0.0572241334934017	0
TDRD12	0.0572543951063589	0
SPEG	0.0572666512870076	0
EML4	0.0573966820843158	0
CDC6	0.0573967337748494	0
PPIG	0.0574638662151263	0
NAF1	0.0576280801976743	0
OSGEPL1	0.0576480215619477	-1
SDF4	0.0576588863860425	0
HDGFL1	0.0576895691741254	0
MCM3	0.057754894420535	0
DNM3	0.0578376698033798	0
NSMCE4A	0.0578883593983425	0
EIF4A1	0.0578884763981859	0
HIF1A	0.0580377244164367	0
IVNS1ABP	0.0581293165378686	0
F5	0.0582203861231463	1
STK40	0.0582719013838378	0
GFRA1	0.0584330036713282	0
KCNG1	0.058473675467747	0
PRPS1	0.0585318905570994	0
SUMO2	0.0587516918953835	-1
GRM8	0.0587995938627651	0
INTS1	0.0589528311075783	0
DNMT3A	0.059068297080051	0
RAD17	0.0590961140858613	0
AP2M1	0.0592747060377262	0
DFFA	0.0594106165342338	0
BBC3	0.0594173135154524	-1
SARNP	0.0596520543065871	0
MPST	0.0598368820985631	0
SNAPC1	0.0600237247819296	0
NUDT12	0.0600626641502259	-1
SAMD4A	0.0602049931236682	0
SMG7	0.0602304791396977	0
CCDC51	0.0603808286387469	-1
RAB9B	0.0604960356866382	0
PPFIBP1	0.0609935048577805	0
EID3	0.0610592318515846	0
CCDC8	0.0611227142408253	0
PALB2	0.0611465917512389	0
EPHA8	0.0612278840949568	0
SIRT3	0.0617334543985344	0
TDRKH	0.0619486272430449	-1
ZEB2	0.0620370937950099	0
METTL21A	0.0621019700002205	0
KCNA4	0.0623367926778967	0
NOVA2	0.062376860125903	0
NRP1	0.0624688286957817	0
PPARA	0.0625443291939912	0
ITPKC	0.062680118381013	0
MYO18B	0.062689014445152	1
KDM6B	0.0627425962230761	0
FZD1	0.062841184438372	0
GABRB1	0.0629398820749322	0
GPR143	0.0630220469067997	0
FBLN5	0.0630472518035634	0
SLX4IP	0.0630479191407301	0
PTPN4	0.0633268931484403	0
WEE1	0.0633782225512202	0
FBXL4	0.0633996368255444	0
