gene	p-value	label
ALG8	0.0236673234320271	0
DPF3	0.0241296242712026	0
GINS4	0.0243808308117569	0
PNN	0.0244957187326812	0
CAMKK2	0.0245942086825568	0
CDK2AP2	0.0246292770323422	0
SCO2	0.0247771647675035	0
PRKACA	0.0247954494300169	0
APC	0.0249353013682689	1
FANCB	0.0249598730050806	0
PARP1	0.0252508716775232	0
FRYL	0.0253846162138584	0
ZNF282	0.0255430511735141	0
UPF2	0.0260889188251072	0
PIK3CB	0.0261804815239783	1
TAF6	0.0261823338465413	0
ALG2	0.0264275030888205	0
BANF1	0.0264792830455651	0
PPP6R1	0.0267484194775549	-1
RNF7	0.0268056801497484	0
PRKCD	0.0270609652710177	0
DYNC1H1	0.0271521665677806	0
ECHS1	0.0272612169253651	0
SUMO2	0.0274271058812277	-1
RHOA	0.0276485657093131	0
NOP56	0.0277896790854637	0
RAB7A	0.0277918772675485	-1
CHKA	0.0281786212249055	0
SMG1	0.0285788644492135	0
PPP1CA	0.0288015614940439	0
ERBB4	0.0288036188751021	0
MPI	0.0288611796225782	0
MTMR4	0.0288871496310485	0
TRADD	0.0289182243824627	0
PAPOLG	0.0291895457592906	0
CPSF2	0.0292402462627825	-1
ELAC2	0.0293085007506378	0
TRA2B	0.02944948893272	0
SREBF1	0.0296057442496461	0
PAPOLA	0.0296520068189909	0
SKP2	0.0297397281519805	0
XRN2	0.0298015038272451	0
WDR19	0.0298503814312617	0
ATL2	0.0302448275349884	-1
NLGN1	0.0302935592081388	0
OGDHL	0.0303810835890031	0
AP2B1	0.0304058887012232	0
FNIP1	0.0304889382951233	0
UIMC1	0.0308047100340581	0
SC5D	0.0308781227230595	-1
ETFA	0.0308845990266171	0
ANKRD13A	0.0310313346402193	0
INPP5K	0.0313111032773236	0
GCDH	0.0313928258151983	0
KIFC1	0.0316102264029225	0
DNAJA3	0.0316810680427422	0
FAF2	0.0317021671783254	0
SDC1	0.0319527739771262	0
SLC9A7	0.0319720106347127	0
FOXA1	0.0320274015461553	1
PRKAG2	0.0320587787463531	0
NFS1	0.0321672884623252	0
BMI1	0.0322193482557192	0
ABCF3	0.0325133684396888	0
FH	0.0326956010447171	0
HSPA13	0.0327226061351559	-1
DKC1	0.032794040738223	0
BTG3	0.0328764479950553	0
CCDC22	0.0329799187254491	0
RAD54L	0.033042824206689	0
SMARCD2	0.0332894649203671	0
TMED2	0.0333070189646706	-1
ARL13B	0.03332878903539	0
ALG14	0.0334149546258138	0
NKTR	0.0334669918993261	0
KIF18A	0.0337691446655942	0
MGAT4B	0.0338316914570097	0
ING1	0.0338706867238539	0
CPSF4	0.0339358197529941	0
IKBKB	0.0340605494690238	0
ARHGAP5	0.034523178965571	0
CDC6	0.0346612707136014	0
TIMELESS	0.0346979114492229	0
PPP1R8	0.0349275088796409	0
SLC35D2	0.034998920796658	0
WARS2	0.0351333182164108	0
NUDCD2	0.0353967533547385	0
UBR1	0.0357494437385466	0
HNRNPAB	0.0357925877689961	-1
RPL13	0.0361795398737378	0
PIK3CA	0.0363790104450428	1
ZNF512B	0.0367042495588297	0
COPB1	0.0373985157897961	0
TSNAX	0.0374884967916674	0
SNX22	0.0376224780083315	-1
CSNK1G1	0.0376587028360774	0
MAP2K7	0.0376948501409591	0
RPS3	0.0378835340190279	0
ST6GALNAC5	0.0379323640286987	0
ASH2L	0.0379503618528414	0
HSD17B7	0.0380242244173823	0
TSC22D3	0.0380853539413597	0
KLC2	0.0383725151032883	0
PCNA	0.0388007301631689	0
DRAP1	0.0388708185815117	0
GPHN	0.0391836396244969	0
NUP85	0.0391875507269395	0
SPOPL	0.0395318262077534	-1
