gene	p-value	label
ANK2	0.5884810767023592	0
LRRN2	0.5885204531184491	0
CSTF2T	0.5885276988916536	0
ZNF449	0.5885358847979888	0
SALL2	0.5885666433729133	0
CHI3L1	0.5885732557255354	0
TXLNG	0.5885767214536213	-1
TAGLN3	0.5886251858404363	0
BEX2	0.5886758812198254	0
PLA2G2D	0.588681920029459	0
ZKSCAN8	0.5888596890578847	-1
GRM8	0.5888662545300719	0
CAPN11	0.5889011864477106	0
ZSCAN16	0.5889095731452422	-1
XK	0.5889509185949148	0
SLC9A3	0.5889529793402619	0
IGF2BP1	0.5889791379713134	0
TEK	0.5890546460590349	0
APOD	0.5891279396863814	0
ADAM22	0.5891506817462222	0
SLC12A3	0.5891798967819886	0
GDF11	0.5892316837829698	0
TNFSF9	0.5892362615378743	0
KCNMB4	0.5892803610152069	0
FMN1	0.5892834745239488	-1
MED10	0.5892843501351009	0
SLC35G5	0.5892923259111433	0
GBP4	0.5893283103601367	0
HK2	0.5893364305954025	0
TRAPPC9	0.5893492194322336	0
CHST7	0.5893609446153837	0
TSPAN1	0.5893690768754771	0
BDKRB1	0.5894141315612719	0
TRPC4	0.5894173732236072	0
PAPOLB	0.5894556909613232	0
ZBTB18	0.5895428786370546	0
NR1I2	0.5895578151362522	0
PDZK1	0.5895975004243681	0
SLC44A4	0.5895991403558005	0
TMEM192	0.5896202552071905	-1
ZNF277	0.5896259391940013	0
GDPD2	0.589737771630559	0
DSCAML1	0.5897395987339573	0
ELF2	0.5897526563147482	-1
CNDP1	0.5897849087476427	0
ASCL3	0.5898061470754827	-1
KCNK3	0.5898108569656701	0
PXDN	0.5898325747132944	0
CRIM1	0.5898594471334165	0
MYO5B	0.5898611978749952	0
BATF2	0.5898643347039436	0
TRAFD1	0.5899401454492496	0
ITGAX	0.5899448637260605	0
PHF3	0.5899464366023802	0
RTP4	0.5899702071051219	0
POC1A	0.5899843820799575	0
AMER2	0.5899845420840154	-1
ZDHHC8	0.5899958545213535	0
CLEC2B	0.5900659843200341	0
SLC10A6	0.5900947323368229	0
C2orf69	0.5900968924252403	0
FNDC3A	0.5901391679239284	0
RSF1	0.5901530427653429	-1
ABT1	0.5901731449791554	-1
CORO1C	0.5901850333031484	0
ERMN	0.5904432500978231	0
TRRAP	0.5904453108812385	0
RAB28	0.5904572227142215	0
ELP3	0.5904779329520399	0
TMEM107	0.5905206850697284	0
NAT1	0.5905220197681237	0
CAPN12	0.5905648059191428	0
POLR2G	0.5906002929759113	0
ACAP3	0.5906084427172946	0
B3GALT2	0.5906104516300275	0
SLC39A4	0.5906132968562886	0
SCN5A	0.5907022306585994	0
BRMS1	0.5907270342112587	0
BLVRB	0.5907331240035405	0
CYSLTR1	0.5907851316240164	0
HAUS7	0.5907889120533465	0
FOXA2	0.5908108405696252	0
SYMPK	0.5908231770102418	-1
TNIK	0.5908284522502085	0
TUBE1	0.5909095606801336	0
VPS13B	0.5909174594959848	0
ADH6	0.5909908623684197	0
CSTA	0.5910443891365638	0
NFYB	0.5910956157148437	0
ARL4A	0.5911176575070836	-1
ZNF318	0.5911298235074641	0
BTN2A1	0.5911371283705901	0
NEBL	0.5911404453196734	0
SLC7A4	0.5912134473237729	0
KRT19	0.5912389443835322	0
GRHL3	0.5912516404278112	0
ST6GALNAC1	0.5913508123836639	0
TANC1	0.5913523083611868	0
SAP30	0.5914120641683666	0
IGFBP4	0.5914284072011321	0
ADAM23	0.5914551676458685	0
PPA2	0.5914553575231973	0
MAGEH1	0.5915118279292736	0
PNPO	0.5915219739663683	0
DCUN1D5	0.5915355278402471	0
QPCT	0.5915560301469819	0
PLG	0.5916500856604678	0
HPGD	0.5916621993446429	0
XPNPEP2	0.591720442337947	0
VWA7	0.5917370241077059	0
KCNE1	0.5917419042457052	0
GALNT8	0.5917428623389767	0
PLEKHF2	0.591748559346672	0
BAIAP2L2	0.5917621194363984	0
TLE2	0.5917771035438261	0
GRAMD4	0.5917926203713413	0
KCNK9	0.5918059148946002	0
ALOX12	0.5918931250906798	0
C16orf71	0.591896517853872	0
TOM1L2	0.5919775559505429	0
SERPINE1	0.5920083111387449	-1
ZRANB3	0.5920160352412652	0
ACTN4	0.5920554725203414	0
CEPT1	0.5921159348741541	0
CMTM7	0.5921351670489698	0
GJD3	0.5921902532631669	0
RPL35A	0.5922044069300522	0
PPP1R16B	0.5922146681100837	0
ZSCAN9	0.5922153104419565	-1
C14orf119	0.5922283381133393	0
KLHL20	0.5922379873496758	0
TAOK3	0.5922721475808985	0
BIRC6	0.5922846367061413	0
ST8SIA4	0.5922912176291905	-1
TXN	0.5922926483713429	0
ADPGK	0.5923119608305614	0
SMG1	0.592322391523425	0
FN3KRP	0.592347943814925	0
RCVRN	0.5924329585156913	0
ZSCAN29	0.5924822519770467	-1
DYSF	0.5924967328937238	0
SLC2A6	0.5925008415934488	0
ZSCAN5B	0.5925052494746885	-1
PROCR	0.5925119165874093	0
C16orf70	0.5925219975491833	-1
PCYT2	0.5925525284193458	0
CTSW	0.5925636680599835	0
GLYAT	0.59256543015748	0
OSBPL8	0.5925789829645853	0
CCDC110	0.5926085742738822	-1
CKM	0.5927277308047751	0
PNMT	0.5927809817655074	0
NCAN	0.5927931525113287	-1
CAPN10	0.5927975982458036	0
FAM114A1	0.5927998518526152	-1
DSEL	0.5928404901788886	0
AQP6	0.592841484751112	0
BOLL	0.5928701315006362	0
BNIP1	0.5928706329709679	0
CRTAP	0.5928894331772689	0
CBR3	0.5928919489374888	0
IHH	0.592917537607444	0
CAPZB	0.5929358613697291	0
POLR2J	0.5929428507723041	0
SLC2A10	0.5929637726064565	0
UGT2B10	0.5929755896116652	0
MYL7	0.5930294456810977	0
NSMCE1	0.593050714520884	0
PBK	0.5930961954107787	0
CYYR1	0.5930986449516479	0
SMPD4	0.5931969076316033	0
SNF8	0.5932680438218108	0
ZP1	0.5933069385562165	0
KCNMB3	0.5933123674427903	0
HBA2	0.5933194192756452	0
SV2B	0.5933482941994821	0
UPF1	0.5933764396570747	0
CADM4	0.5933931406307482	0
DDRGK1	0.5934435654961414	0
VAMP3	0.5934727898684853	0
CMYA5	0.5935160244135196	0
RGS6	0.5935434667003373	0
IL18BP	0.5935551690575099	0
ZXDA	0.593572540197297	0
DMBT1	0.5936418860641809	0
POMC	0.593655781746928	0
SLC16A4	0.5936569058852981	0
MED16	0.5936639514764072	0
LCTL	0.5936947683668532	0
MAST1	0.5937609903824912	0
ZNF165	0.5938027809345173	0
GSTM4	0.5938095616096413	0
TRAPPC6A	0.5938103363568774	0
TPBG	0.593811099289571	0
CTSB	0.5939234192851428	0
TRPV4	0.5939317679862017	0
KRT10	0.5939361635149487	0
CXCL2	0.593957517256097	0
FBXO41	0.5939725601282436	0
SLC30A1	0.5939731456305425	0
CLEC11A	0.5939982724042531	0
MLNR	0.5940223292425535	0
MAGEC1	0.5940263939285331	0
KCNN1	0.5941055498149528	-1
SLC26A9	0.594224814542774	0
ZFP90	0.5942472819159642	0
POU4F1	0.5942530037101074	0
FLRT3	0.5943181499520779	0
POLQ	0.5943557370828774	0
ABCG4	0.59435901173332	0
SIGLEC1	0.5943955894496388	0
FLRT2	0.5944152752269383	0
CCDC24	0.5944592915357757	0
MYH7	0.5945103823270581	0
CGA	0.5945640825701297	0
AOAH	0.5945678041467666	0
TMCO1	0.5945744778331776	0
STX12	0.5945812114942903	0
CACNA1G	0.594662480822585	0
HPCA	0.594698768252866	0
ABCA7	0.5947015658416983	0
PITPNC1	0.594714363734921	0
CEP68	0.5947280862575912	0
BTBD1	0.59475729638456	-1
VMAC	0.5947622826162098	0
STAMBPL1	0.5947998784897518	0
SLC48A1	0.594911399232034	-1
SPAG17	0.5949911083363832	0
SLC4A4	0.5950096898190256	0
SLC35G2	0.59509758397667	0
ARFGAP3	0.5951265328491306	0
TRAPPC12	0.5951292867479732	0
MOBP	0.5951343372171047	0
STOX2	0.5951799244158248	0
SLC6A20	0.5952385559477105	0
TCERG1	0.5952590899940584	0
GBA	0.5952981273469757	0
MMEL1	0.5953051793430044	0
DZIP3	0.5953126339798415	0
ARHGAP12	0.5953504486520822	0
PPIB	0.5953557630026962	0
PHEX	0.5953601792649124	0
NEIL1	0.5954192003265344	0
PHKG2	0.5954241324929844	0
PELI3	0.5954304111758738	0
TRMT61A	0.5954416008532878	-1
BBS7	0.5954445401482024	0
ABCA5	0.5954639678753787	0
SLC6A6	0.5955157703086554	0
SCAMP3	0.5955349356028594	0
GLT8D1	0.5955370464315095	-1
PCYOX1L	0.5955456580890357	-1
MOCS3	0.5955480759237965	-1
ATXN10	0.5956496646750316	0
CPA2	0.5957096008756418	0
ANXA7	0.5957640918446787	0
TAB3	0.5957920560151904	0
ZNF445	0.5958099959684512	-1
ITGB6	0.5959168942100338	0
WDR6	0.5959395401370052	0
PUM2	0.5959469098298142	0
SRSF2	0.5959855027821968	0
SLC22A15	0.59599056104761	0
SLC4A9	0.5960002138847229	0
GJB6	0.5960330868259931	0
THNSL1	0.5960331031598224	0
BMP1	0.5960489681461486	0
ELAC1	0.5960629640654425	0
PELP1	0.5960977397470167	0
RPGRIP1	0.5961125488536362	0
IFI30	0.5961862262672947	0
CYCS	0.5962120927747181	0
SSTR5	0.5962300168279527	0
SPIDR	0.5962418073943767	0
PCDHA12	0.5962530490770062	0
GUCA1B	0.5962618371142433	0
RHD	0.5962858054879976	0
MCTP1	0.5962897670555487	0
SERPINA1	0.5963152622666674	0
FUT5	0.5963526415639816	0
MTMR12	0.5963665365418865	0
NEIL3	0.5963670179866953	-1
GIMAP6	0.5963728001182484	0
CTSF	0.5963792940909376	0
TSPAN32	0.5964022575326338	0
PLVAP	0.596411997252691	0
SLITRK2	0.5964153231357449	0
FBXL12	0.5964370185288927	0
QSER1	0.5964519941953021	0
FLRT1	0.5964698312467563	0
MN1	0.5964825300714639	0
UGT1A1	0.5965093446959692	0
SSTR3	0.5965124223278453	0
UBFD1	0.5965324845100511	0
NCF4	0.5965350089051698	0
IGF2BP3	0.5965646046235964	0
PDE6B	0.5965698703157208	0
DSG3	0.5967159666054997	0
CORO1A	0.5967237107195575	0
FAXC	0.5967975688811747	0
DERA	0.5968060363423762	0
STK24	0.5968588229406125	0
DBH	0.5968896376791024	0
TMEM126A	0.5968959094167594	0
SLC47A1	0.5969075033633694	0
TNNI2	0.5969149141005071	0
MTTP	0.596918649249095	-1
GEN1	0.5969640924852557	0
SUSD5	0.5969752096035692	0
LPO	0.5971365013836529	0
MYH7B	0.597162932921153	0
ATP1A4	0.597257894828975	0
CHRM5	0.5973155419586519	0
RIMS3	0.597376316396228	0
AMD1	0.5974217814950644	0
ABCD2	0.5974660317161975	0
GNB4	0.5974732873613167	0
HYAL2	0.5975313875092947	0
FARP1	0.5975324197504214	0
PAX8	0.5975800436462144	0
ICOS	0.5975895995679964	0
GLB1	0.5975905528373598	0
PDE6A	0.5976623036263236	0
HLF	0.5976753246096984	0
A2M	0.5977033453866478	-1
DUOXA2	0.5977104817786315	0
CD1A	0.5977177607735311	0
LILRA2	0.5977548320095236	0
TMEM241	0.5977696745282345	0
SLC44A2	0.5978747543628115	0
TYR	0.5978756241427126	0
ARAP2	0.5978779181088116	0
MYO7A	0.5979004032244184	0
C7	0.5979529191864875	0
ZNF652	0.5980039934570219	0
NCAPH2	0.5980141960005166	0
C1QTNF2	0.5980467884429672	-1
SLC4A7	0.5980936616065454	0
DAB1	0.5981620786554455	0
KIF25	0.5981634598204105	0
FCHSD1	0.5982267781896287	0
CD5	0.5982396259814882	0
MYOZ3	0.5982856401831738	0
MYL5	0.5983552601922647	0
TUBA3D	0.5983622993284519	0
MSI1	0.5984095183471517	0
EIF5B	0.5984128441505971	-1
EIF3J	0.5984143409873242	0
PFKFB3	0.5984437507202813	0
ESYT1	0.5984509307501824	0
FUT6	0.5984616433799208	0
FAM53B	0.5985211099079031	0
DEF6	0.598537286374259	0
WDR76	0.5986093272247427	0
TXLNA	0.5986159325189949	-1
IRF7	0.598677575049395	0
PAFAH1B2	0.5987230810823883	0
BBS2	0.5987354648383073	0
BTN3A1	0.598803436656842	0
USP17L2	0.5988310064088274	0
RFESD	0.5988769840544625	0
LRTM2	0.5988860669317848	0
OPTC	0.5988866252744842	0
BTN2A2	0.5989205462754824	0
SUN2	0.5989242459690802	0
RNF217	0.5989261356030158	0
TEKT1	0.598993057581526	0
ANXA4	0.5990760706459031	0
TMEM223	0.599153448363531	-1
CHP1	0.5991538064835304	-1
ARAP3	0.599163830545894	0
VCAM1	0.5991903613063001	0
CHADL	0.5992277545827706	0
FLT3LG	0.5992301452721759	0
CPT2	0.5992407534338028	0
ZSCAN20	0.5993003568718586	0
BOD1L1	0.5993452917541704	0
ANGPTL2	0.5993586646911803	0
GP2	0.5993793844562607	0
SH3GL3	0.599394156710207	0
CLP1	0.5994607901365417	0
C2CD2	0.5994962775692289	0
MYLPF	0.5995595276407183	0
FCER2	0.599563417378788	0
CD33	0.5996138175002081	0
CBFA2T3	0.599641481080969	0
FCN1	0.59972428912973	0
ATP2A3	0.5997423517795389	0
PEMT	0.5998949680819692	0
APBB1	0.5999090435757481	0
TDRD6	0.5999173440337887	0
GNB3	0.5999328147653198	0
C1orf87	0.599943295853288	0
CLPS	0.6000306864194687	0
SCAF11	0.6000557171754456	0
STOM	0.6000559634367184	0
ATP1A2	0.6000809472260191	0
TNFAIP2	0.6001609706512662	0
ZBTB5	0.6001696546991	0
CACNB4	0.6002082032009044	0
GNRH1	0.6002517739550027	0
PQBP1	0.6002922876742812	0
KRT1	0.6003093655362812	0
C3	0.6003101254176832	0
CFP	0.6003376777961259	-1
TMX4	0.6003542766356844	0
SCN4A	0.6003544842737285	0
SLC2A11	0.6003987031264976	0
UFSP2	0.6004173874968113	0
JUP	0.6004717814483318	0
WBP4	0.6004916161717924	0
MASP1	0.60056736749123	0
WFDC5	0.6006774147914881	0
MUC1	0.6006856762363795	0
RAB40B	0.6007054341610982	-1
ZC3H14	0.6007200318372609	0
IPCEF1	0.6007245931065356	-1
EPHA3	0.6007503041103647	0
KEL	0.6008121476750341	0
TMOD4	0.6008449623101917	0
AMMECR1L	0.6008540362367245	0
RIC8B	0.6008805185231383	0
CXCR2	0.6009156523288501	0
ABI2	0.6010123474953917	0
PGLS	0.601033763677195	0
PLA1A	0.601052611351737	0
SLC2A7	0.6011049063515023	0
PCF11	0.6011447423465927	0
PPP1R3D	0.6011640404732667	0
YIPF6	0.6011890362813673	0
RNF19B	0.601196473258016	-1
FNBP1L	0.6012013802354261	0
F3	0.601204863879302	0
KCNIP4	0.6012894346875591	0
KCNK5	0.6013602744608116	0
SEC14L4	0.6014253298302186	0
SPA17	0.601436267588148	-1
THBS2	0.6014843064418366	0
FILIP1L	0.6015101861077942	0
SSU72	0.6015357527478354	0
CAPN9	0.6015662968055728	0
SPEG	0.6015769762416456	0
NUDT1	0.6015862477686282	0
NEK2	0.6016183293971427	0
THNSL2	0.6016225509681536	0
PDGFC	0.601635678729812	0
MED25	0.6016785800181013	0
MYH8	0.6016852604025809	0
DCAF17	0.6017323461775965	0
SEC61G	0.601918563765465	0
ADCY5	0.6019458460309236	0
GPKOW	0.6019568291117728	0
ZNF669	0.601978471742748	-1
CR1	0.6020158748318206	0
DHRS12	0.6020240823727895	0
SIGLEC10	0.6021017015698401	0
TNFAIP8	0.6021224044627334	0
TPX2	0.602130526431813	0
MBLAC1	0.6021434340927887	0
DSCAM	0.6021642975729471	0
B4GALNT1	0.6021714049631728	0
MCMBP	0.6021803874407335	0
DNMBP	0.6022300758986389	0
MAGEB1	0.6022352979333621	0
PDYN	0.6022625645905585	0
TNFRSF11B	0.6022896142369712	0
TATDN2	0.6022974031425626	-1
BCAS3	0.6023500216043066	-1
NEK4	0.6023700795273468	0
UNC5D	0.6024264189836411	0
GZMK	0.6024289653631575	0
APOC4	0.6024581562139186	0
ADRA1A	0.6025249984564784	0
CBLN4	0.6025279361647828	0
CCDC87	0.602537935081592	0
ZFP69B	0.602542406820896	-1
SLC2A13	0.6025430714454612	0
SULT1C2	0.6025541127835079	0
GAPDHS	0.6025606031033292	0
LY86	0.6025615229272919	0
DHRS13	0.6025617982296674	0
PCDHB13	0.6025767830810659	0
FOXP2	0.6026128544334611	0
SIGLEC11	0.6026268008423044	0
GIMAP8	0.6026288568324822	0
KIF6	0.6026344669461607	0
MAGI3	0.6026602422930925	0
SLC35G1	0.6026735155965177	0
CACNB1	0.6026936428158172	0
SESTD1	0.6027082053532162	0
POLD2	0.6027331804817448	0
TCTN1	0.6027787114698212	-1
SYT16	0.602855369268912	0
HSD17B8	0.6028784328979071	0
MAB21L3	0.6028905743734988	0
FGF10	0.6029073019398957	0
IL12RB1	0.602909535234965	0
LAMP1	0.6029123523166056	0
MBD1	0.6029530184824532	0
PAPPA	0.6029533673924725	0
SERPIND1	0.603003610105992	-1
ARL8B	0.6030683128993966	0
CD8B	0.6030870757042076	-1
B3GNT3	0.603094610119386	-1
SEMA5A	0.603100198398235	0
MAML2	0.603121486131414	0
BCAS1	0.6031572583528423	0
ENG	0.6031783516163719	0
IL12RB2	0.6031912019574742	0
SULT2B1	0.6031951044946382	0
PTCHD4	0.6032843092727475	0
SLC22A4	0.6033324652793559	0
CYP27A1	0.6033345909201934	0
HLCS	0.6033970505355685	0
PTGIS	0.6034404224744307	0
ARHGEF10L	0.6035088429675708	0
ANAPC2	0.6035134656739863	0
CD1E	0.6035572335205306	0
PPT2	0.6035657280209981	0
UBE2A	0.6035791376730174	0
FXYD1	0.6036219159678374	0
SCEL	0.603628055353973	0
ANKRD18A	0.60372053156491	0
SUB1	0.6037725951704082	0
THBD	0.6038014725515978	0
CNGB1	0.6038614851467577	0
LYPD3	0.6038722852030484	0
CISH	0.6038895022911283	0
UGT8	0.603932272694484	0
LMOD1	0.603934968779249	0
TTC37	0.6039567502274183	0
SSX2IP	0.6040138713346431	-1
CALCOCO1	0.6040612509231675	-1
WDSUB1	0.604065573753061	-1
ST3GAL2	0.6040945541171838	-1
WSB2	0.6041092520372056	0
ID1	0.6041329474083207	0
MBL2	0.6042429086769237	0
RAB40A	0.6042590737760042	0
PCDHA7	0.6043700394292653	0
ST3GAL1	0.6043764779438671	-1
UBR3	0.6044379296521284	0
GFOD2	0.6045317055530474	-1
TBC1D8B	0.6045657079939396	0
CD200	0.6045670681997874	0
TRAPPC1	0.6045686749895987	0
ENPP7	0.6045785647788078	0
PTCHD1	0.6046128242254646	0
TMTC4	0.6046555688091693	0
PDCD10	0.6046845699965162	0
B4GALT6	0.6046855405357865	0
PDCD2	0.6046981530659944	0
CALR3	0.6047092508461953	0
TXNDC15	0.604726214149462	0
MAML3	0.604732893781914	0
F7	0.6047473087250065	0
CHD6	0.6047538105804586	0
SYCP2	0.6047561050836935	0
USP53	0.6048054566900445	0
CA7	0.6048075143667634	0
ARSJ	0.6048136442293676	0
NXF3	0.6048381517797383	0
SRP68	0.6048412132128786	0
TNFRSF10D	0.6048451955464327	0
CD1C	0.6048664470731107	0
ANKRD1	0.6048803576910678	0
MYH4	0.6048999879829414	0
ENPP2	0.6049390153623705	0
ALDOC	0.6050013424637186	0
KIF26A	0.6050227959412006	0
SLC22A5	0.6050893218393799	0
CACNB3	0.6051469339203601	0
BTG1	0.6051493072851832	0
CEACAM5	0.6051499412220973	0
ESYT2	0.6051623886171689	0
PDS5A	0.605171732002792	0
CACNB2	0.6052119908766209	0
ZC3H4	0.6052358829005585	0
PRB2	0.6052863219272728	0
ITGAL	0.605337003420281	0
ORM1	0.605338535473591	0
COBLL1	0.60534844305967	0
ALKBH3	0.6053960796049335	0
RBM10	0.6053993792765459	0
PDZK1IP1	0.6054116168110969	0
SLIT3	0.6054777587628483	0
SCN8A	0.6054801921265938	0
CLDN5	0.605587670753999	0
DBN1	0.6055936175386815	0
MITD1	0.6056036640626079	-1
HOOK3	0.6056233612219954	0
SLC12A6	0.6056428361860641	0
GBP2	0.6056547758695298	0
RAI2	0.6056570017691311	0
CD1D	0.605680105569536	0
SAMD10	0.6057541259302395	0
HSD17B2	0.6057746072880864	0
KCNK1	0.6058622150875704	0
ZNF202	0.6059403353520039	0
CDSN	0.6059501603609159	0
GPER1	0.605958785899867	0
FIGN	0.6059650236067473	0
MATN4	0.6060038087660956	0
PLEKHA7	0.6060115192856699	0
MPO	0.6060779361407179	0
CD27	0.6061029066966284	0
SLC30A9	0.6061358332835765	0
AQP1	0.6063132269457481	0
GZMA	0.6063667978963536	0
NDUFV1	0.6063697041716221	0
PKLR	0.6064226732808747	0
ABI3	0.6064434589408233	0
KCNE2	0.6064844857850865	0
CYP24A1	0.6064933963910069	0
CD86	0.6066229847827165	0
NTNG1	0.6066633746845315	0
BTN3A3	0.6066721022880399	0
MAGI2	0.6066982435766397	0
ZNF18	0.6067337098714275	0
KRT5	0.6067552419427759	0
CP	0.6067621224988798	0
SLC38A7	0.6067656082510066	0
UHMK1	0.6068887820854182	-1
ALPL	0.6069204576011403	0
CAPN15	0.6069446517852933	0
SLC26A2	0.606966970534305	0
FKBP8	0.6069872121190042	0
NYNRIN	0.6069923636724456	0
GPR171	0.6070008145647742	0
OXTR	0.6070224081185444	0
CTRL	0.6070264537614697	0
VAT1	0.6070821085591607	0
ARSH	0.6070878145883535	0
PSD	0.6071282261262141	0
ZNF783	0.6071601678921207	-1
MXRA8	0.6072035580998141	0
HYAL3	0.6072368740943818	0
NDRG3	0.6072551642733495	0
APLN	0.6072587220501603	0
ID2	0.6072634250132832	0
ABCC3	0.6072757771165784	0
RNF133	0.6072812149996919	0
ZC3H11A	0.607290123316083	0
PAPOLA	0.6073034968261146	0
BCL2A1	0.6073158588116199	0
IGFBP6	0.6074160865165226	0
MEI1	0.607432092773853	0
HSD17B6	0.6074475013617374	-1
C11orf24	0.6074788055501347	0
SYF2	0.6074894471209824	0
CTSK	0.6075414232719081	0
MANEA	0.6076190577768559	0
ADAP2	0.6076748197244184	0
RNF148	0.6076783554130344	0
OPA1	0.6077049228169991	0
SAMD12	0.6077966812779573	0
BRD1	0.6078329688273705	-1
ZNF250	0.6078513150067486	-1
ZNF215	0.6078789003216559	0
HMGB2	0.6078841679877403	0
CCL21	0.6078931771319913	0
ZXDC	0.6079259720181764	0
MAGEB2	0.6079315474957806	0
ANGPTL4	0.6079403437658809	0
ROBO2	0.6079461125962498	0
TRAK1	0.6079722037201459	0
TWF2	0.6079992752725959	0
ITFG1	0.6080591516255156	0
TRIP4	0.6080692066786563	0
ST6GALNAC3	0.6081402571945072	0
L3HYPDH	0.6081456874009458	0
DCUN1D2	0.6081753612041242	0
HSPE1	0.6081820245636571	0
ZNF750	0.608188989692031	0
BGLAP	0.6082573280322519	0
USP10	0.6083535184247697	0
MYO16	0.6083600573735057	0
HPN	0.6083660456923157	0
JMJD4	0.6083834844937901	0
EVPL	0.6083962908652547	0
ATP4A	0.608454011944268	0
ATP13A5	0.6084764923689442	0
RANGRF	0.6084894687297415	0
PDCD1LG2	0.6085256656695958	0
MKLN1	0.6085381903387271	0
CBLN1	0.6086116573077998	-1
APOBEC3D	0.6086552435197952	0
PPP1R9B	0.6087139126514857	0
HSD3B2	0.6087278086159486	0
PER1	0.6087441200434316	0
EPN1	0.6087879146538802	0
FGF14	0.608809460332413	0
NCKAP5	0.6088141075868412	0
MS4A1	0.6088610750134337	0
SERTAD3	0.6088712407781485	0
MATN1	0.6088879739058564	0
SKA1	0.6088925936019531	0
CPO	0.6089039999573084	0
SRD5A3	0.6089253290627515	0
WSB1	0.6089466839684282	0
PROZ	0.6089765348779511	0
MYH6	0.6090062379040331	0
ANXA11	0.6090719668320901	0
CACNA2D3	0.6090842145222405	0
SNX13	0.6090885877785691	0
CTRB1	0.609160590896867	0
ARHGEF15	0.6092739087043157	-1
RASGRF2	0.6092980804407854	0
SLC25A20	0.6093435949010508	0
KRT36	0.6093500017518882	0
LRCH3	0.6093600960470982	-1
FOXA3	0.6093723668184987	0
ZNF516	0.6093800533269683	0
SUSD4	0.6093913334161933	0
TRAK2	0.6094013937517277	0
CD180	0.6094071237485797	0
CETP	0.6094095666823944	0
PRR14L	0.6094954416637147	0
SCARA3	0.60952941594993	0
CWH43	0.6095978407424989	0
SCML4	0.6097390714561906	-1
FBXL22	0.6098012075071273	0
VSIG4	0.6098251632613754	-1
CNOT10	0.6098524092563723	-1
MYOC	0.6098645931616455	0
CCDC88C	0.6098714222407883	0
ASNSD1	0.6099006692426834	0
FCN3	0.6099028847862136	0
F8	0.609913470929786	0
ENOSF1	0.609963162991388	0
CAPN14	0.609975123483839	0
SPATA22	0.6100015841391032	0
TUBGCP5	0.6100177376873153	0
APOBEC3F	0.6100611284127203	0
MBD4	0.6100700297280048	0
IFITM2	0.6100782544776168	0
POFUT1	0.6101066784345797	0
TNNI3	0.6101130837579415	0
LALBA	0.6101140962163386	0
LYZL2	0.610123829760649	0
ATP2A2	0.6101383596666067	0
RIN3	0.6101648977635364	0
CYFIP1	0.6102827004579976	0
NPHP1	0.6103108438960142	0
ATP2B3	0.6103330191352027	0
CX3CR1	0.610363939311932	0
ADAMTS14	0.6105250991547257	0
FGFBP2	0.6105777254339021	0
CHMP1B	0.6106073768579701	0
FATE1	0.6106227719502788	0
ATP2A1	0.6106326712342979	0
TMEM79	0.6106486496048045	0
SPEN	0.6106613835311696	0
C2orf73	0.6106747751175335	0
TRAPPC4	0.6106979983692667	0
ATP6V0A1	0.6107092533390803	0
SYDE2	0.6107353607656753	-1
GPRASP2	0.6107694806749971	0
ABCG1	0.6108513317012143	0
GNB2	0.6108538440407082	0
SRD5A1	0.6109162095657998	0
CYHR1	0.6109408845780936	0
HKDC1	0.6109654763652146	0
TMED3	0.6109816920893686	-1
CACNA2D1	0.6110201774163615	0
ZSCAN25	0.6110223494048324	-1
MYOCD	0.6110324907906519	0
IFI44L	0.6110618130649433	0
RTN1	0.611097851843021	0
PTPRC	0.6111029822345568	0
PPEF1	0.6111078166090194	0
SLC6A9	0.6111807597526125	0
PARP3	0.611201419508634	0
CXCL10	0.611283952229975	0
C11orf65	0.611298747668173	0
UNC5A	0.6113047059109163	0
ITGA8	0.611314523269521	0
RNF130	0.6113327545635721	-1
DCUN1D3	0.6113629118974535	0
FCN2	0.6113638865517084	0
TCAP	0.6113686571935627	0
CIRBP	0.6114042258374517	0
MSI2	0.6114180991420406	0
MX2	0.611433178691017	0
CD274	0.6114493048964112	0
HP	0.6114555258267241	0
TRAPPC3L	0.6114597890150941	-1
MMP19	0.6114663322859595	0
SPRR1A	0.6115442170111095	0
NAA15	0.6115492161162883	0
TCP11L1	0.6115652412198251	0
ATAD3B	0.6116813560244508	0
ACRBP	0.6116953509413621	0
NOL4	0.6117008658225777	0
PPP1R18	0.6117626788003219	0
CLEC4G	0.6117833159617636	0
RNF186	0.6118148543609387	0
NTM	0.6118578507984614	0
BTN3A2	0.6118631134160626	0
KRT33A	0.6118785804806589	0
CDC42BPA	0.6119044206600599	0
ARG1	0.6119441346213748	0
NCEH1	0.6119637058733197	0
RSC1A1	0.6120261337113854	0
ARSD	0.6120366665407525	0
TDP1	0.6120378112352709	0
ABCG2	0.6120798997408231	0
TLR7	0.6120988428355074	0
ZSCAN2	0.6121043924211025	-1
ZNF75D	0.612114763881075	0
DGAT2L6	0.6121260521962419	0
TRDN	0.6121585606888639	0
SYNGR4	0.612161225724729	0
EID3	0.6122231849731972	0
TM4SF19	0.612257447941849	-1
CD300LF	0.6122639609877536	0
ABCG5	0.6122774876185345	0
F13A1	0.612287709755799	0
ZBTB9	0.6122935539685445	-1
TUBGCP6	0.6123371277060813	0
SYNGR2	0.6123538276056956	0
CDC42BPB	0.6123614477168101	0
ZNF500	0.6123779881886923	-1
ZNF777	0.6123916442237579	0
HTR2A	0.6124121622426579	0
TNNC2	0.6124200851268519	0
