gene	p-value	label
TP73	0.0221069184119143	1
ZBTB1	0.0221410107873826	0
HDGF	0.02218736487882	0
NDUFS5	0.0221902841783147	0
SETD2	0.0222380312042882	1
EME1	0.022286952402845	0
SIN3A	0.022326903500521	0
CARS2	0.0223286925619465	0
NDUFB10	0.0224664928722013	0
NFE2L2	0.0225115996170917	1
NOP56	0.0226786430065203	0
MAP2K3	0.0226835900231903	0
NEDD8	0.0226959235207362	0
PABPN1	0.0227154975887492	0
DNAJC11	0.0227331369304798	0
ANKLE2	0.0227668579102572	0
MEN1	0.0228093512582889	0
KIF18A	0.0228460465524339	0
CNOT3	0.0228974119976268	0
TTI1	0.022933905956656	0
REPIN1	0.0233160135694833	-1
KIFC1	0.0234219164850359	0
MARK3	0.0234313465309393	0
POLR2I	0.02352286157312	0
RELN	0.0235328099376325	1
NGLY1	0.0236822719120913	0
RPL27	0.0238083952528436	0
SEC61A1	0.0238124718399755	0
STRN3	0.0238906870034286	0
CREB1	0.0239034600823488	0
MET	0.0239169293796511	1
GTF2E1	0.0241192522289781	0
KMT2D	0.0241286764411037	1
NDUFB9	0.0243282297661431	0
TLR4	0.0243423740242372	1
SMARCE1	0.0243938433885759	0
ATRX	0.0244020572366586	1
PPP5C	0.0244633734497163	0
ENAH	0.0245110899513922	0
PQBP1	0.0246880657647101	0
XRN2	0.0246928143153993	0
CSNK1A1	0.0248094165518636	0
SYMPK	0.0248287735213086	-1
DNAJB9	0.024834911754246	0
ANLN	0.0248886941978747	0
SOX2	0.0250103356099747	0
CDYL	0.0250218441795487	1
BMI1	0.0250425295256984	0
LMNA	0.0250592595028552	0
HDAC1	0.0252768685697642	0
RPL23A	0.0252921460307442	0
VAPA	0.0253544648886007	0
CHMP6	0.0253630819269757	0
CASP9	0.0253849530221007	0
SAMD15	0.0255116234987702	0
SF1	0.025608879063146	0
PIK3CG	0.0256631390120327	1
PLK1	0.0257447936834546	0
ERCC3	0.0258247343027953	0
RMDN3	0.0258815893449393	-1
HNRNPUL1	0.0259743140131433	0
RPL19	0.026175597014528	0
CDK1	0.0262467050243427	0
USP7	0.0263197914822818	0
DDX18	0.0263771495327326	0
COX10	0.0265399119962164	0
RPS6	0.0265537739932348	0
EEA1	0.0266111398153783	0
NARS2	0.0266635767464065	0
EIF4A2	0.0267007499327269	0
SPAG9	0.0267154496998102	0
QKI	0.0269099349716255	0
PHF12	0.0269457163299401	-1
MLLT6	0.0270305730012407	0
STAU1	0.0272056441942647	0
YY1	0.027228156237373	0
PAK3	0.0272836468619883	1
RASSF8	0.0275302535542628	0
TADA3	0.0275539967150243	0
HMGB1	0.0275817039819415	0
EIF2S1	0.0275980407285912	0
IFT46	0.0276222244414194	-1
NF1	0.0277164491906485	1
MRPL11	0.0277265787887468	0
PTPRU	0.027740991404271	1
PSMC3	0.0278277551185767	0
GRK5	0.0278373460799898	0
SET	0.0279204253527742	0
SRSF7	0.0279323847067425	0
DDX6	0.0280857994000071	0
TSG101	0.0281742945189222	0
ZNF521	0.0282090605014547	1
PIM2	0.0282302807970441	0
GATAD1	0.028253663344208	0
PPFIA2	0.0282706158448453	0
ASH2L	0.0283792467109036	0
LDB1	0.0284238731634437	0
THBS2	0.028471712013105	0
INTS4	0.0284718246421685	0
EIF3H	0.0285095000083241	0
SUMO2	0.0287416066568298	-1
MAP3K6	0.0287823605643556	0
CHN1	0.0288462079128193	0
RERE	0.0290785108066118	0
ZCCHC7	0.0291387512313093	-1
KHDRBS2	0.0292046132161639	0
STK38	0.0292785798222295	0
DDX24	0.0293102010223062	0
FAU	0.0293354283222405	0
NLRP3	0.0293436557650225	1
ATR	0.0294391748074317	0
CDC25C	0.0294508454869203	1
MPP5	0.029461058482102	0
BANF1	0.0295317464135864	0
EEF1D	0.029584333553014	0
MARS2	0.0295847715664331	0
AKAP11	0.0295956626998342	0
RPA1	0.0297923002432415	0
SMG5	0.0298440575588497	0
ARHGAP35	0.0298638424795468	1
SUMO1	0.0299001311224025	0
TDG	0.0299121499737441	1
YBX1	0.0299833811837021	0
NKAP	0.0300609606731916	0
NCOA6	0.0301161268519674	0
LMNB1	0.0301786689862691	0
ERCC6L	0.0304170825198792	0
NELFCD	0.0304235638696762	-1
ECSIT	0.0305261122060856	-1
CHUK	0.0308316673139673	0
TIPIN	0.0308913565929295	0
PKMYT1	0.0309126813587777	0
PARP1	0.0309258005531301	0
ANKFY1	0.0309368362495635	0
SNW1	0.0310573371055719	-1
RPS6KA1	0.0310863409526431	0
SMARCC1	0.0311591266755201	0
NDUFV1	0.0312469348689691	0
RPL21	0.0312552512793545	0
CIAO1	0.031282677571882	0
POLR3C	0.0312929582334737	0
REV1	0.031314374435736	-1
RPS14	0.0313148245487228	0
UQCRFS1	0.0314116339298875	0
RPRD1A	0.0315187718363011	0
PSME1	0.0315804001642206	0
DEPDC1	0.0316635361300777	0
PDCD6IP	0.031669871961027	0
PDSS1	0.0318670301493536	0
MAP2K7	0.0319047500776593	0
DHX15	0.032008925273247	0
GSK3B	0.0320814476578283	0
RPRD1B	0.0320824666708017	0
RPN2	0.0320992014699941	0
GPR161	0.0321320780042428	0
SMG7	0.032260840788283	0
KPNA2	0.0322862311572798	0
SCML1	0.0323789158740275	0
PIK3C2B	0.0323805271150721	1
DMWD	0.032520709456266	0
SIN3B	0.0325312902043875	0
STIM2	0.0327441226212264	0
MPHOSPH6	0.0328177907344842	0
XPNPEP1	0.0329688415269813	0
HYOU1	0.0330629221582539	0
EHD1	0.0331202605964323	0
LIN9	0.0331871430313985	0
APAF1	0.0332360361159467	0
HSPB1	0.033278353464466	0
GAS1	0.0332847796754036	0
FMNL1	0.0335070727485297	-1
TTC33	0.0335524736629951	0
CALU	0.0336979025904192	0
POP5	0.0337189580600797	0
LIN28A	0.0337537854095876	-1
KHDRBS1	0.0338897849184847	0
CSNK1G2	0.0339240629676329	0
PRKAA2	0.0339633269400205	0
MTF2	0.0340109872837803	0
MRPL16	0.0340189895142408	0
RNF2	0.0340537743372574	0
TACC3	0.0342031288591831	0
RFC1	0.0342211206729271	0
RANBP2	0.0344788656548729	0
RAD23A	0.0344893879520047	0
TNKS2	0.0345935915553201	-1
COPS3	0.0346714001565565	0
BIRC3	0.0346731828265076	0
USP4	0.0347492015867325	0
CLIP1	0.0347982636279911	0
DYNLL1	0.0348614292191912	0
RABGAP1	0.0349356105129673	0
SMARCD1	0.0351895203563005	0
RPA2	0.0352951514931293	0
ASAP1	0.0353146130094644	0
RPS6KB1	0.0354645001714472	0
GADD45G	0.0355365861589194	0
CDK9	0.0355450409673104	0
HNRNPH3	0.0355605329309829	-1
RPS4X	0.0355844555296007	0
EIF2B2	0.0356049839909021	0
DST	0.0356955860755384	0
PSMD14	0.035701840759369	0
NUMA1	0.0357855841537408	0
MIS12	0.0359173857249995	0
YWHAH	0.0359636341301983	0
PRMT1	0.0359749281615716	0
SRSF1	0.0360766214211702	0
SKIL	0.0361255907038718	0
PALB2	0.0362451638644745	0
DOLK	0.036288770282281	0
VARS2	0.036292577439373	0
IPO8	0.0364408738055805	0
MRPL38	0.0365949716129551	0
GNPDA1	0.0366685190498646	0
NUMB	0.036731460067771	0
HOXB9	0.0367745561185246	0
PES1	0.0368884327782235	0
SEC62	0.0369340843424829	0
TAF1	0.0369371733134567	0
DKC1	0.0369410577962426	0
ITSN1	0.037025792654016	0
XAB2	0.0371639593445292	0
MTOR	0.0371875266243733	0
RPL23	0.0372899346622756	0
FANCG	0.0374021086360699	0
EIF3K	0.0374694129501986	0
RANGAP1	0.0376276517096909	0
EPHA3	0.0377328747441705	1
CUL7	0.0377830392611675	0
EXOSC3	0.0378010198493241	0
EXOSC5	0.0378861743603212	0
USP38	0.0379085433714772	0
DDX49	0.0380452392545856	0
CDCA8	0.0381984158336774	0
PPP1R10	0.0382057139038077	0
PPP2R2A	0.0384530071854018	-1
ITSN2	0.038582692702418	0
RPL18A	0.0385906006218893	0
CEP78	0.0386404993427036	0
TAF2	0.0387789840045329	0
RARS2	0.0388456850064056	0
EIF3M	0.0388882623795793	0
GRM1	0.0389315578822985	1
UQCRB	0.0390123601400115	0
MMS19	0.039029469769475	0
POMP	0.0390379987229859	0
SRPK1	0.0390605160942566	0
ZNF346	0.0390993563124099	0
APH1A	0.0391790208536391	0
ROBO2	0.0391992880866312	1
NBR1	0.0392070011427437	0
PINK1	0.0392306754636151	0
EFEMP1	0.0393039808845673	0
PPIL1	0.0393125269392149	0
VRK3	0.0394764797732967	-1
GHR	0.0395142842047433	0
PSMA5	0.0396700988412493	0
AURKA	0.0397251271500933	0
ARNTL	0.0397288281176031	0
BET1	0.0397624587530871	0
EEF1G	0.0397829152549219	0
DNAJB1	0.0397972476169587	0
PAK2	0.0398541894010955	0
EED	0.0399688456890746	0
ADAMTS9	0.0399778288753424	0
ACTR5	0.0404971596496914	-1
AK3	0.0405279737480577	0
RAD51C	0.040567641741952	0
GTF2A1	0.0405707531518816	0
TIMELESS	0.0406051618112128	0
DYNC1H1	0.0406641299958668	0
PIAS1	0.0407532261144786	0
IRF6	0.0407921669666656	1
DNAJA1	0.0408067931603171	-1
DHX30	0.0408194108612728	0
DDX19A	0.0408491742801928	-1
