gene	p-value	label
RAB3D	0.0021776922281629	-1
CXCR4	0.0021810766598462	0
SPRY2	0.0023283567041214	0
RASSF5	0.0023337316385676	0
ARFIP2	0.0023415190286137	0
NSMAF	0.0024753830478736	0
STX17	0.0024872145908839	0
IFI35	0.0025010385174471	0
BLNK	0.0025573980889358	0
KAT2B	0.0025677460119053	-1
DVL2	0.0025881824460078	0
PAK3	0.0025958955453687	0
GNA11	0.0026034600810286	0
FHL2	0.0026123421141528	0
CCNB2	0.0027331918625683	0
GNA12	0.0028028811919444	0
PAK1	0.0028128597694381	0
EIF4G1	0.0028414859331547	0
TPM4	0.0029861922565677	0
YY1	0.0030342530295738	0
NTRK3	0.0032194851862649	0
IL18	0.0032887313755882	0
CD19	0.0034123081771908	0
CAMK1G	0.0034144878519579	0
PAK4	0.003503737995018	0
TICAM1	0.0036885987998422	0
NTRK1	0.0038042647988954	0
ATP6V0A2	0.0039083189923731	0
BPTF	0.0039418862843706	0
HIPK2	0.0040218907646781	0
GSK3A	0.0040724899000859	0
KPNB1	0.0041969889661444	0
MUSK	0.0044335831922407	0
TP73	0.0044595963105976	0
CCNA2	0.0045260477820127	-1
EDN1	0.0045394096877187	0
NRG1	0.0045894679065315	0
EIF2B1	0.0047183484316881	0
ATM	0.0048459009022411	0
TMOD1	0.0048581837991738	-1
HSF4	0.0049646552159715	0
CTCF	0.0050776574095033	0
CDC5L	0.0051584157607325	0
ARHGEF6	0.0052506178586985	0
CDK7	0.0054450076589039	0
F2R	0.005476422291318	0
MED14	0.0056743337107881	0
MNAT1	0.0057088991337023	0
TGIF1	0.0058977694974456	0
CITED2	0.0059566384034933	0
HDAC11	0.0059793014764597	-1
SERPINE1	0.0060805157102699	-1
DIAPH1	0.0062088660567905	0
TP63	0.0062770706819068	0
FOXO1	0.0066033409939495	0
KRAS	0.0066076552982548	1
ATF4	0.006619352633206	0
TRIO	0.0066662459459375	0
WDR83	0.0067258696537287	0
KPNA2	0.0069806695640104	0
ACO1	0.0071645800025095	0
GCH1	0.0072887085713946	0
ANGPTL4	0.0073617278290573	0
IL4R	0.0074688231706578	0
AGTR1	0.007496544822791	0
MED4	0.0077211580926835	0
GOLGA2	0.007929834973192	0
TRIM25	0.0080807348681031	0
ANXA1	0.008205290337361	0
GNA15	0.0082798247818079	0
ITGB6	0.0083020003190569	0
MCOLN1	0.0085183839624309	0
FOXO4	0.0087776881659177	0
LAMB1	0.0088847244799852	0
SLC9A3R2	0.0090419574584498	0
BPGM	0.009086671031936	0
SMPD1	0.0091862827777038	0
MED30	0.0092198425299512	0
MCM7	0.0096447455401445	0
DHFR	0.0096580665756273	0
PMF1	0.0096949211587229	0
TYMS	0.0097812478144839	0
BID	0.0098518301340817	0
APLP1	0.010006046604462	0
GNA13	0.0103122526092062	0
CDC20	0.0104068758596863	0
CAP1	0.0106335410631505	0
IL6ST	0.0106872734022129	0
CSF2RB	0.0107474682613521	0
APPL1	0.0109051606997203	0
TNKS2	0.0109080855151016	-1
GLMN	0.0109432779962013	-1
AP3M1	0.0111707809370229	0
CD86	0.0112014084606081	0
CASP6	0.0112177654631338	0
FZR1	0.0112408269137624	-1
AP1M1	0.0114327445798647	0
NPC1	0.0115713969629805	0
FBP2	0.0119520310663178	0
ENAH	0.0119706141971294	0
BATF2	0.0120569101566282	0
LAMA1	0.0121779673140803	0
AKT2	0.0123928387719329	0
DTNBP1	0.0124190730429527	0
GGA1	0.0127200995973435	0
PTPRH	0.0127874302260744	0
AP3S1	0.0129479546852633	0
STRADA	0.0129924798350031	0
PDK2	0.013238855300062	0
GJA1	0.0133069969818902	0
TNFRSF25	0.0133346036839488	0
LAMC1	0.0134082563335059	0
MAPT	0.0134521398097816	0
TNKS	0.0135321585447562	0
TOP2A	0.0135393768383211	0
UXS1	0.0139513609362567	0
HOXA7	0.0140628037368033	0
SUMF1	0.0144312980656342	0
XBP1	0.0147105480324958	0
RYR2	0.0147643682892445	0
TEK	0.0147888775366241	0
MAL	0.0148662313745342	0
DTL	0.0150150816678573	0
UMPS	0.0151086606063573	0
TNNT1	0.0151488572702123	0
PFKP	0.0152701994302601	0
SMPD2	0.0153402986974552	0
SNAPIN	0.0156872139659168	0
NGF	0.0157904460871128	0
SKP2	0.0159580312135176	0
ARSG	0.0160095005284368	0
USP2	0.0162438731368318	-1
EEA1	0.0165640372684471	0
PEBP1	0.016685643151866	0
FOXO3	0.0168181792198317	0
AP1G1	0.0169473806830838	0
PPM1A	0.0172914568803291	0
ADAP1	0.0173007447935921	-1
KSR2	0.0173258504148943	0
GIT2	0.0180757902672507	-1
SERPINE2	0.0182407023128929	-1
TIAL1	0.0183588878554535	0
MCM2	0.0185369632391851	0
RBL1	0.0188119678885861	0
SREBF1	0.0189031159105271	0
PFKM	0.0191641783720534	0
DOCK1	0.0198801402693925	0
GMNN	0.0199449374381335	0
CHRM1	0.0202659984354	0
IFNAR1	0.0202746961614816	0
RIN1	0.0202927813780737	-1
TERT	0.0202964650128373	0
CEP350	0.0208460703480758	0
SPRY1	0.0210379268265607	0
NEDD9	0.0214104144209661	0
ARHGAP5	0.0214614388592748	0
EIF4G3	0.0216695210375172	0
GORASP2	0.0218011758582062	-1
NFKBIB	0.0218015062203031	0
IGFBP3	0.0224395452009886	0
TOP1	0.0226097613482951	0
POLA2	0.0229509590674577	-1
SGK1	0.0230881896687787	0
KIF3A	0.0231690216770723	0
PELP1	0.0234550699840817	0
AP3B2	0.0235711863656739	0
NDE1	0.0236341258507416	0
ARF1	0.0238817366820052	0
CLINT1	0.0243776915798756	0
CALCOCO1	0.0244028446555354	-1
RBL2	0.0246214173366181	0
MED8	0.0247064818781606	0
ARHGAP9	0.0247922533644298	0
BLVRA	0.0248254404370232	0
CRYZ	0.0249820173535034	0
HAND1	0.0257215290110098	0
HGF	0.0260907292961121	0
