gene	p-value	label
EARS2	0.0335748641818854	0
ZCCHC3	0.0336261782873831	0
USP2	0.0336657729014818	-1
KPNA7	0.033724385284151	0
HAUS3	0.0337611358081635	0
KCNJ2	0.0338255653525869	0
SCIN	0.0338380728952327	0
SLCO1C1	0.0342307451271072	0
UBE2E1	0.0342491649902638	0
TBKBP1	0.0342594746002066	0
SLC25A19	0.0342953059373573	0
SLC25A53	0.0343560727271114	0
VEZT	0.0343740042285075	-1
MAP1LC3C	0.034539935187956	-1
AHCYL2	0.0346568451320998	0
MTCH1	0.0351298943324132	0
NPRL2	0.0351789608384953	-1
COX15	0.0352592447426495	0
DYNC2H1	0.0356260918713212	0
TJP1	0.035661815306346	0
GGT7	0.0359932348012147	0
DUT	0.0360233606700676	0
WDR6	0.0362877092671528	0
CASP8	0.0363624211315912	0
AKR1A1	0.036412222790181	0
GRHPR	0.0364476239515832	0
PGF	0.0365139757208191	0
PPIE	0.0365367172960929	0
DPF3	0.0368521582714501	0
CHSY3	0.0368972804494296	0
WDR46	0.0369707773548098	0
KLHL12	0.0370185387990439	0
TMPRSS11A	0.0370499628351243	0
ARHGAP26	0.0371261392526734	0
PDE3A	0.0372225229333532	0
CTSC	0.0372691390664579	0
UBASH3B	0.0374358289907803	0
UCHL5	0.0374904047574335	0
MRI1	0.0376252568736777	0
PLA2G2F	0.0376653489069247	0
ERI1	0.0377389138678864	-1
TTF2	0.0377608635923971	0
CITED2	0.0378319222820188	0
MED31	0.0379786005620162	-1
CCT7	0.0381317845984184	0
CDON	0.0381382694885372	0
LMX1B	0.0381617551671673	0
PRKCI	0.0382620491190497	0
NCOA2	0.0384565670043306	0
PATZ1	0.0386185237963105	0
RALGPS2	0.0388380666517909	0
PSMD13	0.0389112475694036	0
HSPA6	0.0389183589260019	0
DIAPH3	0.0389861161191734	0
SPATA13	0.0390149066535513	0
BUB1	0.0390678064597388	0
ZRANB1	0.0390780694310394	0
PRR11	0.0390795996323099	0
SH3PXD2A	0.0392627891218606	-1
GAP43	0.0392641096938828	0
EXOC4	0.0393811171957783	0
BLVRA	0.0394566094171503	0
ABHD13	0.039565118126091	0
ATG13	0.0399593637026721	0
GOLGA2	0.0400319009463765	0
MED1	0.0403025936578814	0
FECH	0.0403071560130528	0
FAM83H	0.0405906920140661	0
EGR1	0.0406612094021135	0
CDK16	0.040671395091265	0
ETV1	0.0407521665638028	0
AHCYL1	0.0412219203457683	0
DSE	0.0414045301558549	0
PLBD1	0.041548082825102	-1
CHMP6	0.041558380965012	0
DNASE2B	0.0420406272733611	0
USP45	0.0421803744613067	0
PPM1B	0.0422227796649151	0
CHST7	0.0424179686784198	0
GNG10	0.0425359541852953	0
GDI1	0.0427787325904067	0
HNRNPA0	0.0428710074570014	-1
UBXN2A	0.0429145608705182	-1
KCNK7	0.0429937861588629	0
IQCB1	0.0432616427420513	0
PPM1D	0.0434384467103639	0
